sequence,label
"0.70,1.35,2.05,3.41,5.46,8.87,14.33",fibonacci
"0.68,1.02,1.69,2.71,4.40,7.12,11.52,18.64",fibonacci
"0.55,0.51,1.06,1.56,2.62,4.18",fibonacci
"1.50,0.56,2.06,2.62,4.68,7.31,11.99,19.30",fibonacci
"1.55,1.90,3.45,5.35,8.81,14.16,22.96,37.12,60.08",fibonacci
"1.91,0.54,2.45,2.99,5.44,8.43,13.87",fibonacci
"1.62,1.19,2.81,4.01,6.82,10.83,17.65,28.48,46.14",fibonacci
"0.57,1.26,1.83,3.09,4.92,8.01",fibonacci
"1.11,0.89,1.99,2.88,4.87,7.75,12.63",fibonacci
"0.75,0.51,1.26,1.77,3.02,4.79,7.82,12.61,20.42",fibonacci
"0.89,0.56,1.45,2.01,3.46,5.47,8.93,14.40,23.34",fibonacci
"1.66,0.72,2.38,3.09,5.47,8.56,14.03",fibonacci
"1.17,0.60,1.77,2.38,4.15,6.53,10.68,17.21",fibonacci
"2.00,1.10,3.09,4.19,7.29,11.48,18.76",fibonacci
"0.81,1.18,1.99,3.17,5.16,8.33,13.49",fibonacci
"0.79,0.56,1.35,1.91,3.26,5.17,8.43,13.60",fibonacci
"1.27,1.86,3.13,4.99,8.12,13.11,21.22,34.33,55.56",fibonacci
"0.80,1.38,2.17,3.55,5.72,9.27",fibonacci
"0.74,0.64,1.38,2.02,3.40,5.42,8.81,14.23,23.05",fibonacci
"1.42,1.61,3.03,4.64,7.67,12.31",fibonacci
"1.05,1.36,2.41,3.77,6.18,9.95",fibonacci
"1.57,1.98,3.56,5.54,9.09,14.63,23.73,38.36,62.09",fibonacci
"1.11,1.96,3.07,5.03,8.10,13.13,21.24,34.37,55.61",fibonacci
"0.88,1.53,2.41,3.93,6.34,10.28,16.62,26.89",fibonacci
"0.74,1.35,2.10,3.45,5.55,8.99",fibonacci
"1.64,1.71,3.36,5.07,8.43,13.50",fibonacci
"0.58,0.51,1.09,1.60,2.69,4.29,6.98",fibonacci
"0.68,1.81,2.49,4.31,6.80,11.10",fibonacci
"1.15,1.29,2.44,3.74,6.18,9.91,16.09",fibonacci
"1.05,1.66,2.70,4.36,7.06,11.42,18.49",fibonacci
"0.83,0.82,1.65,2.46,4.11,6.58,10.69,17.27,27.96",fibonacci
"1.35,1.97,3.33,5.30,8.63,13.92,22.55,36.48,59.03",fibonacci
"1.89,1.81,3.70,5.51,9.22,14.73,23.95,38.69",fibonacci
"1.29,0.53,1.81,2.34,4.16,6.50",fibonacci
"0.83,0.69,1.52,2.20,3.72,5.92,9.64",fibonacci
"1.54,1.23,2.77,4.00,6.77,10.77,17.55,28.32",fibonacci
"0.52,0.57,1.09,1.66,2.76,4.42,7.18",fibonacci
"1.26,1.69,2.95,4.64,7.58,12.22",fibonacci
"1.29,1.95,3.24,5.19,8.42,13.61,22.03",fibonacci
"0.99,1.67,2.66,4.33,6.99,11.32,18.32,29.64",fibonacci
"1.45,0.68,2.14,2.82,4.96,7.79,12.75",fibonacci
"1.88,1.56,3.44,5.01,8.45,13.46",fibonacci
"1.44,1.67,3.11,4.78,7.90,12.68,20.58,33.26",fibonacci
"1.11,1.59,2.70,4.30,7.00,11.29,18.29,29.59,47.88",fibonacci
"1.63,1.24,2.87,4.11,6.98,11.09,18.07,29.17",fibonacci
"0.70,1.91,2.61,4.52,7.12,11.64,18.76,30.40",fibonacci
"0.94,1.97,2.91,4.88,7.79,12.68",fibonacci
"0.55,1.45,2.00,3.44,5.44,8.89,14.33,23.22,37.55",fibonacci
"1.71,1.93,3.65,5.58,9.23,14.80,24.03",fibonacci
"0.55,1.38,1.92,3.30,5.22,8.52,13.74",fibonacci
"1.81,1.06,2.86,3.92,6.79,10.71,17.50,28.21,45.71",fibonacci
"0.65,0.97,1.62,2.58,4.20,6.79,10.99,17.78",fibonacci
"1.05,1.91,2.96,4.87,7.82,12.69,20.52,33.21",fibonacci
"1.72,1.62,3.34,4.96,8.29,13.25,21.54,34.78,56.32",fibonacci
"1.11,1.63,2.75,4.38,7.13,11.51,18.64,30.15",fibonacci
"1.34,1.52,2.86,4.38,7.24,11.63,18.87",fibonacci
"0.97,1.72,2.69,4.41,7.10,11.51,18.61,30.11",fibonacci
"0.61,0.72,1.33,2.05,3.39,5.44,8.83,14.26,23.09",fibonacci
"1.71,0.85,2.56,3.41,5.96,9.37,15.33",fibonacci
"1.89,1.10,2.99,4.10,7.09,11.18,18.27",fibonacci
"1.65,1.75,3.39,5.14,8.53,13.67,22.20",fibonacci
"0.61,1.26,1.88,3.14,5.02,8.16,13.17",fibonacci
"0.69,0.86,1.55,2.41,3.96,6.38,10.34,16.72,27.06",fibonacci
"1.30,1.33,2.63,3.96,6.59,10.54,17.13",fibonacci
"0.99,1.22,2.21,3.43,5.64,9.07",fibonacci
"1.24,0.88,2.13,3.01,5.13,8.14,13.27,21.41,34.68",fibonacci
"0.81,0.71,1.52,2.23,3.75,5.99,9.74,15.72,25.46",fibonacci
"1.62,1.11,2.73,3.85,6.58,10.43,17.01,27.43,44.44",fibonacci
"0.68,1.58,2.26,3.84,6.10,9.95",fibonacci
"1.54,1.25,2.79,4.05,6.84,10.89,17.73",fibonacci
"0.59,1.01,1.60,2.61,4.21,6.81,11.02",fibonacci
"0.58,0.81,1.39,2.20,3.60,5.80,9.40,15.20",fibonacci
"1.21,1.22,2.44,3.66,6.10,9.76",fibonacci
"0.50,1.22,1.73,2.95,4.68,7.63",fibonacci
"0.84,1.92,2.76,4.68,7.45,12.13",fibonacci
"0.97,0.64,1.61,2.26,3.87,6.13,10.01,16.14",fibonacci
"1.50,0.90,2.40,3.31,5.71,9.02",fibonacci
"1.66,0.52,2.18,2.69,4.87,7.57,12.44,20.01",fibonacci
"0.97,1.39,2.36,3.75,6.12,9.87,15.98,25.85,41.84",fibonacci
"1.85,1.35,3.20,4.55,7.75,12.30,20.05",fibonacci
"1.65,1.07,2.72,3.79,6.51,10.29,16.80",fibonacci
"1.31,0.77,2.09,2.86,4.95,7.81,12.76,20.56",fibonacci
"0.69,1.19,1.88,3.07,4.94,8.01,12.95,20.96",fibonacci
"0.64,1.87,2.51,4.38,6.88,11.26,18.15,29.41",fibonacci
"1.27,1.14,2.41,3.54,5.95,9.50,15.45,24.94",fibonacci
"1.40,1.49,2.89,4.38,7.26,11.64,18.90,30.54",fibonacci
"0.94,1.92,2.85,4.77,7.63,12.40",fibonacci
"1.92,1.06,2.97,4.03,7.01,11.04,18.04",fibonacci
"0.57,0.78,1.34,2.12,3.47,5.59",fibonacci
"1.98,0.74,2.72,3.45,6.17,9.62,15.79",fibonacci
"1.76,1.63,3.40,5.03,8.42,13.45,21.88,35.33",fibonacci
"0.56,1.39,1.95,3.33,5.28,8.61",fibonacci
"0.81,0.58,1.38,1.96,3.34,5.30,8.65",fibonacci
"1.92,0.60,2.51,3.11,5.62,8.73,14.35,23.08",fibonacci
"1.64,0.64,2.28,2.92,5.20,8.13,13.33,21.46,34.79",fibonacci
"1.26,0.96,2.21,3.17,5.38,8.55,13.93,22.47,36.40",fibonacci
"0.96,0.71,1.66,2.37,4.03,6.39,10.42",fibonacci
"1.26,1.87,3.13,4.99,8.12,13.11,21.23,34.35,55.58",fibonacci
"0.61,1.07,1.68,2.75,4.42,7.17",fibonacci
"1.80,0.66,2.47,3.13,5.60,8.73",fibonacci
"1.24,0.75,2.00,2.75,4.75,7.50,12.24",fibonacci
"1.59,1.37,2.95,4.32,7.27,11.60,18.87,30.47",fibonacci
"0.83,1.72,2.55,4.26,6.81,11.08,17.89",fibonacci
"0.99,0.78,1.77,2.54,4.31,6.85,11.16",fibonacci
"1.66,0.60,2.26,2.86,5.13,7.99,13.12,21.11,34.23",fibonacci
"0.84,1.15,1.99,3.13,5.12,8.25",fibonacci
"1.87,1.18,3.05,4.24,7.29,11.52,18.81",fibonacci
"0.63,1.79,2.42,4.20,6.62,10.82,17.44",fibonacci
"1.12,1.49,2.61,4.11,6.72,10.82",fibonacci
"0.75,0.78,1.53,2.30,3.83,6.14,9.97,16.10",fibonacci
"1.79,1.99,3.78,5.78,9.56,15.34,24.90,40.25",fibonacci
"0.57,1.65,2.22,3.87,6.10,9.97,16.07,26.04",fibonacci
"0.82,1.56,2.37,3.93,6.30,10.23,16.54,26.77,43.30",fibonacci
"0.67,1.99,2.66,4.65,7.31,11.95,19.26,31.22",fibonacci
"0.88,1.51,2.39,3.90,6.29,10.19,16.47,26.66,43.13",fibonacci
"0.85,0.74,1.60,2.34,3.94,6.28,10.22",fibonacci
"1.38,1.06,2.44,3.50,5.94,9.45,15.39,24.84,40.23",fibonacci
"1.18,1.28,2.47,3.75,6.22,9.97",fibonacci
"1.68,1.09,2.76,3.85,6.62,10.47",fibonacci
"1.69,1.19,2.88,4.07,6.95,11.02",fibonacci
"1.57,0.92,2.49,3.41,5.90,9.31",fibonacci
"1.12,1.62,2.74,4.37,7.11,11.48,18.59,30.07,48.66",fibonacci
"0.64,1.14,1.78,2.92,4.70,7.61,12.31,19.92",fibonacci
"0.50,0.98,1.48,2.46,3.94,6.40",fibonacci
"1.18,1.17,2.35,3.53,5.88,9.40,15.28,24.68,39.96",fibonacci
"1.88,0.96,2.85,3.81,6.66,10.47,17.13",fibonacci
"1.25,1.12,2.36,3.48,5.85,9.33,15.17,24.50",fibonacci
"1.19,1.88,3.06,4.94,8.00,12.93",fibonacci
"1.72,0.74,2.46,3.21,5.67,8.88",fibonacci
"1.54,1.77,3.30,5.07,8.38,13.45",fibonacci
"0.98,1.48,2.45,3.93,6.38,10.31,16.70",fibonacci
"1.67,0.68,2.35,3.03,5.37,8.40,13.77",fibonacci
"1.90,0.62,2.53,3.15,5.68,8.83",fibonacci
"1.60,0.55,2.15,2.70,4.85,7.55,12.39,19.94",fibonacci
"1.38,1.83,3.21,5.03,8.24,13.27",fibonacci
"1.09,0.81,1.90,2.72,4.62,7.34,11.96",fibonacci
"0.71,1.87,2.57,4.44,7.01,11.45,18.46,29.91,48.36",fibonacci
"1.62,0.56,2.18,2.73,4.91,7.64",fibonacci
"0.82,1.21,2.03,3.24,5.27,8.52",fibonacci
"0.86,0.61,1.47,2.09,3.56,5.64,9.20",fibonacci
"0.61,1.05,1.66,2.71,4.36,7.07",fibonacci
"1.44,1.19,2.62,3.81,6.43,10.25,16.68,26.93",fibonacci
"1.28,1.22,2.51,3.73,6.24,9.97,16.22,26.19,42.41",fibonacci
"0.74,1.37,2.11,3.49,5.60,9.09",fibonacci
"1.12,1.39,2.51,3.91,6.42,10.33,16.75,27.07",fibonacci
"0.85,1.10,1.95,3.06,5.01,8.06,13.07,21.13",fibonacci
"1.80,1.27,3.07,4.34,7.42,11.76,19.17,30.93",fibonacci
"0.91,0.88,1.79,2.67,4.47,7.14,11.61,18.75",fibonacci
"0.98,1.27,2.25,3.52,5.76,9.28,15.04,24.32",fibonacci
"1.46,1.61,3.06,4.67,7.73,12.40,20.14,32.54",fibonacci
"1.86,1.23,3.09,4.32,7.41,11.73",fibonacci
"1.71,0.54,2.26,2.80,5.06,7.86,12.92,20.78",fibonacci
"1.85,1.67,3.52,5.19,8.71,13.89,22.60,36.49",fibonacci
"1.97,0.52,2.49,3.00,5.49,8.49",fibonacci
"1.86,1.69,3.54,5.23,8.78,14.01",fibonacci
"0.89,0.58,1.47,2.05,3.52,5.57,9.09,14.66",fibonacci
"0.81,0.77,1.59,2.36,3.94,6.30,10.25",fibonacci
"0.73,1.74,2.47,4.22,6.69,10.91,17.60,28.51,46.11",fibonacci
"1.29,0.67,1.96,2.63,4.59,7.22,11.80,19.02,30.83",fibonacci
"1.00,0.65,1.65,2.29,3.94,6.23,10.17",fibonacci
"0.68,1.14,1.82,2.95,4.77,7.72,12.49",fibonacci
"0.98,1.40,2.39,3.79,6.18,9.98,16.16",fibonacci
"0.74,0.53,1.27,1.79,3.06,4.86",fibonacci
"1.43,1.89,3.33,5.22,8.54,13.76",fibonacci
"1.03,1.76,2.79,4.56,7.35,11.91,19.26",fibonacci
"1.53,1.88,3.40,5.28,8.68,13.96,22.65",fibonacci
"1.58,1.65,3.23,4.88,8.11,12.98,21.09,34.07,55.16",fibonacci
"1.69,1.03,2.73,3.76,6.48,10.24,16.73,26.97,43.70",fibonacci
"0.79,1.78,2.57,4.35,6.92,11.27,18.19",fibonacci
"0.97,1.86,2.83,4.69,7.52,12.22,19.74,31.96,51.71",fibonacci
"1.26,0.51,1.77,2.27,4.04,6.32,10.36",fibonacci
"0.80,0.80,1.61,2.41,4.02,6.42,10.44,16.86,27.30",fibonacci
"0.55,1.04,1.59,2.64,4.23,6.87,11.10",fibonacci
"0.85,1.51,2.36,3.87,6.23,10.11,16.34,26.44",fibonacci
"1.43,1.78,3.21,4.99,8.20,13.20",fibonacci
"1.40,1.05,2.44,3.49,5.93,9.42,15.35,24.77",fibonacci
"1.09,1.41,2.50,3.91,6.40,10.31,16.71",fibonacci
"1.24,1.57,2.80,4.37,7.17,11.54,18.71,30.24,48.95",fibonacci
"1.37,1.76,3.13,4.90,8.03,12.93,20.96",fibonacci
"1.18,1.26,2.44,3.70,6.14,9.83,15.97",fibonacci
"1.43,0.54,1.97,2.50,4.47,6.97,11.44",fibonacci
"1.14,1.91,3.05,4.95,8.00,12.95",fibonacci
"1.32,0.61,1.93,2.54,4.48,7.02,11.50,18.52,30.02",fibonacci
"1.24,1.73,2.96,4.69,7.66,12.35,20.01",fibonacci
"1.84,0.52,2.36,2.89,5.25,8.13,13.38,21.52",fibonacci
"1.26,0.75,2.01,2.76,4.78,7.54,12.32,19.86,32.17",fibonacci
